name,href
Steve Lankton,/frasi-di/stephen-r-lankton/
Tom Lanoye,/frasi-di/tom-lanoye/
Dame Angela Lansbury,/frasi-di/angela-lansbury/
Joe R. Lansdale,/frasi-di/joe-r-lansdale/
Vicki Lansky,/frasi-di/vicki-lansky/
Giuseppe Giovanni Lanza del Vasto,/frasi-di/giuseppe-giovanni-lanza-del-vasto/
Lao Tzu,/frasi-di/lao-tzu/
Anthony LaPaglia,/frasi-di/anthony-lapaglia/
Jacques de Lapalisse,/frasi-di/jacques-de-lapalisse/
Pierre Simon Laplace,/frasi-di/pierre-simon-de-laplace/
Lapo Elkann,/frasi-di/lapo-elkann/
Frances Moore Lappé,/frasi-di/frances-moore-lappe/
Valery Larbaud,/frasi-di/valery-larbaud/
Lucy Larcom,/frasi-di/lucy-larcom/
Dionysus Lardner,/frasi-di/dionysus-lardner/
Ring Lardner,/frasi-di/ring-lardner/
Philip Larkin,/frasi-di/philip-larkin/
Gene LaRoque,/frasi-di/gene-laroque/
Mariano José de Larra,/frasi-di/mariano-jose-de-larra/
Larry Wilde,/frasi-di/larry-wilde/
Brie Larson,/frasi-di/brie-larson/
Christian D. Larson,/frasi-di/christian-d-larson/
Doug Larson,/frasi-di/doug-larson/
Stieg Larsson,/frasi-di/stieg-larsson/
Ali Larter,/frasi-di/ali-larter/
Éric Lartigau,/frasi-di/eric-lartigau/
Christopher Lasch,/frasi-di/christopher-lasch/
Emanuel Lasker,/frasi-di/emanuel-lasker/
Tommy Lasorda,/frasi-di/tommy-lasorda/
Walter Lassally,/frasi-di/walter-lassally/
François Lasserre,/frasi-di/francois-lasserre/
John Lasseter,/frasi-di/john-lasseter/
Robert Lassus,/frasi-di/robert-lassus/
Harold Dwight Lasswell,/frasi-di/harold-dwight-lasswell/
Carrie Latet,/frasi-di/carrie-latet/
Queen Latifah,/frasi-di/queen-latifah/
Brunetto Latini,/frasi-di/brunetto-latini/
Serge Latouche,/frasi-di/serge-latouche/
Lactantius,/frasi-di/lucio-cecilio-firmiano-lattanzio/
Louis Latzarus,/frasi-di/louis-latzarus/
Gabriel Laub,/frasi-di/gabriel-laub/
Niki Lauda,/frasi-di/niki-lauda/
Estée Lauder,/frasi-di/josephine-esther-mentzer/
Matt Lauer,/frasi-di/matt-lauer/
Charles Laughton,/frasi-di/charles-laughton/
Cyndi Lauper,/frasi-di/cyndi-lauper/
Stan Laurel,/frasi-di/stan-laurel/
Marie Laurencin,/frasi-di/marie-laurencin/
Laurent Jan,/frasi-di/laurent-jan/
Luca Laurenti,/frasi-di/luca-laurenti/
Michele Laurenzana,/frasi-di/michele-laurenzana/
Hugh Laurie,/frasi-di/hugh-laurie/
Achille Lauro,/frasi-di/achille-lauro/
Ed Lauter,/frasi-di/ed-lauter/
Comte de Lautréamont,/frasi-di/isidore-lucien-ducasse-conte-di-lautreamont/
Johann Kaspar Lavater,/frasi-di/johann-kaspar-lavater/
Louis Lavelle,/frasi-di/louis-lavelle/
Lynn Lavner,/frasi-di/lynn-lavner/
Andrew Bonar Law,/frasi-di/andrew-bonar-law/
Jude Law,/frasi-di/jude-law/
Vernon Sanders Law,/frasi-di/vernon-sanders-law/
Bill Lawrence,/frasi-di/bill-lawrence/
Lawrence of Arabia,/frasi-di/lawrence-of-arabia/
David Herbert Lawrence,/frasi-di/david-herbert-lawrence/
Francis Lawrence,/frasi-di/francis-lawrence/
Jennifer Lawrence,/frasi-di/jennifer-lawrence/
Jerome Lawrence,/frasi-di/jerome-lawrence/
Martin Lawrence,/frasi-di/martin-lawrence/
Henry Lawson,/frasi-di/henry-lawson/
Halldór Kiljan Laxness,/frasi-di/halldor-kiljan-laxness/
Ruper Lay,/frasi-di/ruper-lay/
Irving Layton,/frasi-di/irving-layton/
Edouard Le Berquier,/frasi-di/edouard-le-berquier/
Gustave Le Bon,/frasi-di/gustave-le-bon/
Bernard le Bovier de Fontenelle,/frasi-di/bernard-de-bovier-de-fontenelle/
Ponce-Denis Le Brun Pindare,/frasi-di/ponce-denis-le-brun-pindare/
Étienne Le Camus,/frasi-di/etienne-le-camus/
John Le Carré,/frasi-di/david-john-moore-cornwell/
Jean-Marie Gustave Le Clézio,/frasi-di/jean-marie-gustave-le-clezio/
Le Corbusier,/frasi-di/charles-edouard-jeanneret-gris-le-corbusier/
Jacques Le Goff,/frasi-di/jacques-le-goff/
Ursula Kroeber Le Guin,/frasi-di/ursula-kroeber-le-guin/
John Le Mesurier,/frasi-di/john-le-mesurier/
Meridel Le Sueur,/frasi-di/meridel-le-sueur/
Reggie Leach,/frasi-di/reggie-leach/
Cloris Leachman,/frasi-di/cloris-leachman/
Stephen Butler Leacock,/frasi-di/stephen-butler-leacock/
Frank Leahy,/frasi-di/frank-leahy/
Patrick Joseph Leahy,/frasi-di/patrick-joseph-leahy/
David Lean,/frasi-di/david-lean/
Geoffrey Lean,/frasi-di/geoffrey-lean/
Amanda Lear,/frasi-di/amanda-lear/
Denis Colin Leary,/frasi-di/denis-leary/
Timothy Leary,/frasi-di/timothy-leary/
Paul Léautaud,/frasi-di/paul-leautaud/
David Leavitt,/frasi-di/david-leavitt/
Matt LeBlanc,/frasi-di/matt-leblanc/
Michael LeBoeuf,/frasi-di/michael-leboeuf/
Simon LeBon,/frasi-di/simon-john-charles-lebon/
Fran Lebowitz,/frasi-di/fran-lebowitz/
Stanislaw Jerzy Lec,/frasi-di/stanislaw-jerzy-lec/
Lech Kaczynski,/frasi-di/lech-kaczynski/
Georges-Louis Leclerc,/frasi-di/georges-louis-leclerc-conte-di-buffon/
Patrice Leconte,/frasi-di/patrice-leconte/
Michael Arthur Ledeen,/frasi-di/michael-arthur-ledeen/
Leon Max Lederman,/frasi-di/leon-max-lederman/
Heath Ledger,/frasi-di/heath-ledger/
Alexandre Auguste Ledru-Rollin,/frasi-di/alexandre-auguste-ledru-rollin/
Ang Lee,/frasi-di/ang-lee/
Bernard Lee,/frasi-di/bernard-lee/
Bill Lee,/frasi-di/bill-lee/
Brandon Lee,/frasi-di/brandon-lee/
Bruce Lee,/frasi-di/bruce-lee/
Lee Child,/frasi-di/lee-child/
Sir Christopher Lee,/frasi-di/christopher-lee/
Gypsy Rose Lee,/frasi-di/gypsy-rose-lee/
Harper Lee,/frasi-di/harper-lee/
Henry Lee,/frasi-di/henry-lee/
Jason Lee,/frasi-di/jason-lee/
Jennifer Lee,/frasi-di/jennifer-lee/
Hana Mae Lee,/frasi-di/hana-mae-lee/
Nathaniel Lee,/frasi-di/nathaniel-lee/
Robert Edward Lee,/frasi-di/robert-edward-lee/
Sammy Lee,/frasi-di/sammy-lee/
Spike Lee,/frasi-di/shelton-jackson-lee/
Stan Lee,/frasi-di/stan-lee/
Allen Leech,/frasi-di/allen-leech/
Adam LeFevre,/frasi-di/adam-lefevre/
Fernand Léger,/frasi-di/fernand-leger/
Ernest Legouvé,/frasi-di/ernest-legouve/
John Leguizamo,/frasi-di/john-leguizamo/
Karl Lehenbauer,/frasi-di/karl-lehenbauer/
David Lehman,/frasi-di/david-lehman/
Michael Lehmann,/frasi-di/michael-lehmann/
Rosamond Lehmann,/frasi-di/rosamond-lehmann/
Christopher Lehmann-Haupt,/frasi-di/christopher-lehmann-haupt/
Jim Lehrer,/frasi-di/jim-lehrer/
Tom Lehrer,/frasi-di/tom-lehrer/
Leibnitz,/frasi-di/gottfried-wilhelm-von-leibniz/
Carol Leifer,/frasi-di/carol-leifer/
Jennifer Jason Leigh,/frasi-di/jennifer-jason-leigh/
Vivien Leigh,/frasi-di/vivien-leigh/
Claude Lelouch,/frasi-di/claude-lelouch/
Stanislaw Lem,/frasi-di/stanislaw-lem/
François Élie Jules Lemaitre,/frasi-di/francois-elie-jules-lemaitre/
Pierre Lemaitre,/frasi-di/pierre-lemaitre/
Kevin Leman,/frasi-di/kevin-leman/
Robert Emil Lembke,/frasi-di/robert-emil-lembke/
Charles Lemesle,/frasi-di/charles-lemesle/
Pierre Lemieux,/frasi-di/pierre-lemieux/
Jack Lemmon,/frasi-di/jack-lemmon/
Bob Lemon,/frasi-di/bob-lemon/
Greg LeMond,/frasi-di/greg-lemond/
Abe Lemons,/frasi-di/abe-lemons/
Maria Lenhart,/frasi-di/maria-lenhart/
Vladimir Ilyich Lenin,/frasi-di/vladimir-ilic-uljanov-lenin/
John Lennon,/frasi-di/john-lennon/
Jay Leno,/frasi-di/jay-leno/
Marcel Lenoir,/frasi-di/marcel-lenoir/
Edoardo Leo,/frasi-di/edoardo-leo/
John Leo,/frasi-di/john-leo/
Leo McKern,/frasi-di/leo-mckern/
Melissa Leo,/frasi-di/melissa-leo/
Leo Messi,/frasi-di/leo-messi/
Elmore John Leonard Jr.,/frasi-di/elmore-john-leonard-jr/
Jason Leonard,/frasi-di/jason-leonard/
John Leonard,/frasi-di/john-leonard/
Joshua Leonard,/frasi-di/joshua-leonard/
Robert Sean Leonard,/frasi-di/robert-sean-leonard/
Leonardo da Vinci,/frasi-di/leonardo-da-vinci/
Giovanni Leone,/frasi-di/giovanni-leone/
Sergio Leone,/frasi-di/sergio-leone/
Papa Leone XI,/frasi-di/leone-xi/
Papa Leone XII,/frasi-di/leone-xii/
Papa Leone XIII,/frasi-di/vincenzo-gioacchino-raffaele-luigi-pecci/
Rudolf Leonhardt,/frasi-di/rudolf-leonhardt/
Bruno Leoni,/frasi-di/bruno-leoni/
Téa Leoni,/frasi-di/tea-leoni/
Leonid Maximovich Leonov,/frasi-di/leonid-maximovich-leonov/
Anna Harriette Leonowens,/frasi-di/anna-harriette-leonowens/
Giacomo Leopardi,/frasi-di/giacomo-leopardi/
Aldo Leopold,/frasi-di/aldo-leopold/
Arzachena Leporatti,/frasi-di/arzachena-leporatti/
Logan Lerman,/frasi-di/logan-lerman/
Mikhail Yurievich Lermontov,/frasi-di/m-j-lermontov/
Alan Jay Lerner,/frasi-di/alan-jay-lerner/
Gad Lerner,/frasi-di/gad-lerner/
Harriet Lerner,/frasi-di/harriet-lerner/
Maxwell Alan Lerner,/frasi-di/maxwell-alan-lerner/
Mervyn LeRoy,/frasi-di/mervyn-leroy/
Pierre Leroy-Beaulieu,/frasi-di/pierre-leroy-beaulieu/
Alain-René Lesage,/frasi-di/alain-rene-lesage/
Shane Leslie,/frasi-di/shane-leslie/
Doris May Lessing,/frasi-di/doris-may-lessing/
Gotthold Ephraim Lessing,/frasi-di/gotthold-ephraim-lessing/
Julius Lester,/frasi-di/julius-lester/
Richard Lester,/frasi-di/richard-lester/
Louis Leterrier,/frasi-di/louis-leterrier/
Jared Leto,/frasi-di/jared-leto/
Enrico Letta,/frasi-di/enrico-letta/
David Letterman,/frasi-di/david-letterman/
Elmer G. Leterman,/frasi-di/elmer-g-leterman/
Ken Leung,/frasi-di/ken-leung/
Michael Leunig,/frasi-di/michael-leunig/
Oscar Levant,/frasi-di/oscar-levant/
Levante,/frasi-di/levante/
Jeremy Leven,/frasi-di/jeremy-leven/
Lester Levenson,/frasi-di/lester-levenson/
Sam Levenson,/frasi-di/sam-levenson/
Denise Levertov,/frasi-di/denise-levertov/
Carlo Levi,/frasi-di/carlo-levi/
Primo Levi,/frasi-di/primo-levi/
Zachary Levi,/frasi-di/zachary-levi/
Rita Levi-Montalcini,/frasi-di/rita-levi-montalcini/
Claude Lévi-Strauss,/frasi-di/claude-levi-strauss/
Bernard Levin,/frasi-di/bernard-levin/
Michael Levin,/frasi-di/michael-levin/
Emmanuel Lévinas,/frasi-di/emmanuel-levinas/
Eugene Leviné,/frasi-di/eugene-levine/
Irving R. Levine,/frasi-di/irving-r-levine/
Joseph Edward Levine,/frasi-di/joseph-edward-levine/
Judith Levine,/frasi-di/judith-levine/
Michael Levine,/frasi-di/michael-levine/
Stephen Levine,/frasi-di/stephen-levine/
Ted Levine,/frasi-di/ted-levine/
Leonard Louis Levinson,/frasi-di/leonard-louis-levinson/
Duke of Lévis,/frasi-di/duke-of-levis/
Theodore Levitt,/frasi-di/theodore-levitt/
Gregg Levoy,/frasi-di/greg-levoy/
Bob Levy,/frasi-di/bob-levy/
Eugene Levy,/frasi-di/eugene-levy/
Marc Levy,/frasi-di/marc-levy/
Shawn Levy,/frasi-di/shawn-levy/
George Henry Lewes,/frasi-di/george-henry-lewes/
Kurt Lewin,/frasi-di/kurt-lewin/
Roger Lewin,/frasi-di/roger-lewin/
Arthur Lewis,/frasi-di/arthur-lewis/
C.S. Lewis,/frasi-di/clive-staples-lewis/
Carl Lewis,/frasi-di/frederick-carlton-lewis/
Damian Lewis,/frasi-di/damian-lewis/
Huey Lewis,/frasi-di/huey-lewis/
Richard J. Lewis,/frasi-di/richard-j-lewis/
Jerry Lewis,/frasi-di/jerry-lewis/
Jerry Lee Lewis,/frasi-di/jerry-lee-lewis/
Joe E. Lewis,/frasi-di/joseph-klewan/
Julian Lewis Jones,/frasi-di/julian-lewis-jones/
Juliette Lewis,/frasi-di/juliette-lewis/
Matthew Gregory Lewis,/frasi-di/matthew-gregory-lewis/
Meriwether Lewis,/frasi-di/meriwether-lewis/
Richard Lewis,/frasi-di/richard-lewis/
Sinclair Lewis,/frasi-di/sinclair-lewis/
William Mather Lewis,/frasi-di/william-mather-lewis/
Wyndham Lewis,/frasi-di/wyndham-percy-lewis/
Jan Leyers,/frasi-di/jan-leyers/
Liala,/frasi-di/liala/
Libanius,/frasi-di/libanio/
Lorenzo Licalzi,/frasi-di/lorenzo-licalzi/
Georg Christoph Lichtenberg,/frasi-di/georg-christoph-lichtenberg/
George Gordon Battle Liddy,/frasi-di/george-gordon-battle-liddy/
Trygve Halvdan Lie,/frasi-di/trygve-halvdan-lie/
Gerald F. Lieberman,/frasi-di/gerald-f-lieberman/
Karl Liebknecht,/frasi-di/karl-liebknecht/
A.J. Liebling,/frasi-di/a-j-liebling/
Joshua Loth Liebman,/frasi-di/joshua-loth-liebman/
Luciano Ligabue,/frasi-di/luciano-ligabue/
James Lileks,/frasi-di/james-lileks/
Karl Wilhelm Otto Lilienthal,/frasi-di/karl-wilhelm-otto-lilienthal/
Nicolai Lilin,/frasi-di/nicolai-lilin/
Matthew Lillard,/frasi-di/matthew-lillard/
Evangeline Lilly,/frasi-di/evangeline-lilly/
John Lilly,/frasi-di/john-lilly/
Doug Liman,/frasi-di/doug-liman/
Sue Limb,/frasi-di/sue-limb/
Rush Limbaugh,/frasi-di/rush-limbaugh/
Paolo Limiti,/frasi-di/paolo-limiti/
Justin Lin,/frasi-di/justin-lin/
Yutang Lin,/frasi-di/lin-yutang/
Lina Bo Bardi,/frasi-di/lina-bo-bardi/
Rosemary Linch,/frasi-di/rosemary-linch/
Abraham Lincoln,/frasi-di/abraham-lincoln/
Linda Blair,/frasi-di/linda-blair/
Anne Spencer Morrow Lindbergh,/frasi-di/anne-spencer-morrow-lindbergh/
Charles Augustus Lindbergh,/frasi-di/charles-augustus-lindbergh/
Astrid Lindgren,/frasi-di/astrid-lindgren/
Delroy Lindo,/frasi-di/delroy-lindo/
Giovanni Lindo Ferretti,/frasi-di/giovanni-lindo-ferretti/
Eric Bryan Lindros,/frasi-di/eric-bryan-lindros/
Howard Lindsay,/frasi-di/howard-lindsay/
Lindsay Lohan,/frasi-di/lyndsay-lohan/
Vachel Lindsay,/frasi-di/vachel-lindsay/
Bai Ling,/frasi-di/bai-ling/
James Ling,/frasi-di/james-ling/
Eric Robert Russell Linklater,/frasi-di/eric-robert-russell-linklater/
Richard Linklater,/frasi-di/richard-linklater/
Art Linkletter,/frasi-di/art-linkletter/
Carl Nilsson Linnaeus,/frasi-di/carlo-linneo/
Laura Linney,/frasi-di/laura-linney/
Lino Jannuzzi,/frasi-di/lino-jannuzzi/
Lino Toffolo,/frasi-di/lino-toffolo/
Phil Linz,/frasi-di/phil-linz/
Oreste Lionello,/frasi-di/oreste-lionello/
Ray Liotta,/frasi-di/ray-liotta/
Maureen Diane Lipman,/frasi-di/maureen-diane-lipman/
G. Lipovetsky,/frasi-di/g-lipovetsky/
Loredana Lipperini,/frasi-di/loredana-lipperini/
Marcello Lippi,/frasi-di/marcello-lippi/
Walter Lippmann,/frasi-di/walter-lippmann/
Bill Lipschutz,/frasi-di/bill-lipschutz/
William H. Lipsey,/frasi-di/william-h-lipsey/
Lysander,/frasi-di/lisandro/
Virna Lisi,/frasi-di/virna-lisi/
Clarice Lispector,/frasi-di/clarice-lispector/
Franz Liszt,/frasi-di/franz-liszt/
John Lithgow,/frasi-di/john-lithgow/
Jonathan Littell,/frasi-di/jonathan-littell/
Luciana Littizzetto,/frasi-di/luciana-littizzetto/
Stephen Littleword,/frasi-di/stephen-littleword/
Lucy Liu,/frasi-di/lucy-liu/
Blake Lively,/frasi-di/blake-lively/
Penelope Lively,/frasi-di/penelope-lively/
Jesse Laurinston Livermore,/frasi-di/jesse-laurinston-livermore/
Alan Wendell Livingston,/frasi-di/alan-wendell-livingston/
Kenneth Robert Livingstone,/frasi-di/kenneth-robert-livingstone/
Giorgio Angelo Livraga,/frasi-di/giorgio-angelo-livraga/
Giancarlo Livraghi,/frasi-di/giancarlo-livraghi/
Alejandro Llano,/frasi-di/alejandro-llano/
Desmond Llewelyn,/frasi-di/desmond-llewelyn/
Chris Lloyd,/frasi-di/chris-lloyd/
David Lloyd George,/frasi-di/david-lloyd-george/
Harry Lloyd,/frasi-di/harry-lloyd/
Henry Demarest Lloyd,/frasi-di/henry-demarest-lloyd/
John Hardress Wilfred Lloyd,/frasi-di/john-hardress-wilfred-lloyd/
Frank Lloyd Wright,/frasi-di/frank-lloyd-wright/
Ramón Llull,/frasi-di/ramon-llull/
Luigi Lo Cascio,/frasi-di/luigi-lo-cascio/
Andrea Lo Cicero,/frasi-di/andrea-lo-cicero/
Salvatore Lo Piccolo,/frasi-di/salvatore-lo-piccolo/
Giuseppe Guido Lo Schiavo,/frasi-di/giuseppe-guido-lo-schiavo/
Ken Loach,/frasi-di/ken-loach/
Arnold Lobel,/frasi-di/arnold-lobel/
Roberto Locatelli,/frasi-di/roberto-locatelli/
John Locke,/frasi-di/john-locke/
Sondra Locke,/frasi-di/sondra-locke/
James Alexander Lockhart,/frasi-di/james-alexander-lockhart/
David John Lodge,/frasi-di/david-john-lodge/
Henry Cabot Lodge,/frasi-di/henry-cabot-lodge/
Mario Lodi,/frasi-di/mario-lodi/
Alberto Lodispoto,/frasi-di/alberto-lodispoto/
Marco Lodoli,/frasi-di/marco-lodoli/
Jo Loeb,/frasi-di/jo-loeb/
Richard Loeb,/frasi-di/richard-loeb/
Lee Loevinger,/frasi-di/lee-loevinger/
Elena Loewenthal,/frasi-di/elena-loewenthal/
Hugh John Lofting,/frasi-di/hugh-john-lofting/
Johnny Logan Jr.,/frasi-di/johnny-logan-jr/
Donal Logue,/frasi-di/donal-logue/
George Lois,/frasi-di/george-lois/
Gabriele Lolli,/frasi-di/gabriele-lolli/
Gina Lollobrigida,/frasi-di/gina-lollobrigida/
Carole Lombard,/frasi-di/carole-lombard/
Paolo Lombardi,/frasi-di/paolo-lombardi/
Roberta Lombardi,/frasi-di/roberta-lombardi/
Vince Lombardi,/frasi-di/vincent-thomas-lombardi/
Jack London,/frasi-di/jack-london/
Huey P. Long,/frasi-di/huey-p-long/
Justin Long,/frasi-di/justin-long/
Russell Billiu Long,/frasi-di/russell-billiu-long/
Leo Longanesi,/frasi-di/leo-longanesi/
Henry Wadsworth Longfellow,/frasi-di/henry-wadsworth-longfellow/
Roberto Longhi,/frasi-di/roberto-longhi/
Andrej Longo,/frasi-di/andrej-longo/
Eva Longoria,/frasi-di/eva-longoria/
Carla Lonzi,/frasi-di/carla-lonzi/
Anita Loos,/frasi-di/anita-loos/
Phillip Lopate,/frasi-di/phillip-lopate/
Lope de Vega,/frasi-di/felix-lope-de-vega-y-carpio/
Al Lopez,/frasi-di/alfonso-ramon-lopez/
Barry Holstun Lopez,/frasi-di/barry-lopez/
Pilar López de Ayala,/frasi-di/pilar-lopez-de-ayala/
Jennifer Lopez,/frasi-di/jennifer-lopez/
Sabatino Lopez,/frasi-di/sabatino-lopez/
Sergi López,/frasi-di/sergi-lopez/
George Savile,/frasi-di/lord-halifax/
Leighann Lord,/frasi-di/leighann-lord/
Audre Geraldine Lorde,/frasi-di/audre-geraldine-lorde/
Sophia Loren,/frasi-di/sophia-loren/
Konrad Zacharias Lorenz,/frasi-di/konrad-zacharias-lorenz/
Sara Lorenzini,/frasi-di/sara-lorenzini/
Saint Lawrence,/frasi-di/lorenzo/
Lorenzo de' Medici,/frasi-di/lorenzo-de-medici/
Santiago Lorenzo,/frasi-di/santiago-lorenzo/
George Horace Lorimer,/frasi-di/george-horace-lorimer/
Chuck Lorre,/frasi-di/chuck-lorre/
Pierre Loti,/frasi-di/pierre-loti/
Claudio Lotito,/frasi-di/claudio-lotito/
Christian Louboutin,/frasi-di/christian-louboutin/
Louis-Victor Pierre de Broglie,/frasi-di/louis-victor-pierre-de-broglie/
Joe Louis,/frasi-di/joe-louis/
Harold Loukes,/frasi-di/harold-loukes/
Edmond Loutil,/frasi-di/edmond-loutil/
Sam Louwyck,/frasi-di/sam-louwyck/
Pierre Louys,/frasi-di/pierre-louys/
Lawrence G. Lovasik,/frasi-di/lawrence-g-lovasik/
Demi Lovato,/frasi-di/demi-lovato/
Courtney Love,/frasi-di/courtney-michelle-love/
Howard Phillips Lovecraft,/frasi-di/howard-phillips-lovecraft/
Ada Lovelace,/frasi-di/ada-lovelace/
Amanda Lovelace,/frasi-di/amanda-lovelace/
Richard Lovelace,/frasi-di/richard-lovelace/
Jim Lovell,/frasi-di/james-arthur-lovell-jr/
James Lovelock,/frasi-di/james-lovelock/
Lyle Pearce Lovett,/frasi-di/lyle-pearce-lovett/
Jon Lovitz,/frasi-di/jon-lovitz/
Rob Lowe,/frasi-di/rob-lowe/
Amy Lowell,/frasi-di/amy-lowell/
James Russell Lowell,/frasi-di/james-russell-lowell/
Alexander Lowen,/frasi-di/alexander-lowen/
Siegfried Lowitz,/frasi-di/siegfried-lowitz/
Lois Lowry,/frasi-di/lois-lowry/
Myrna Loy,/frasi-di/myrna-loy/
Nanni Loy,/frasi-di/nanni-loy/
Margarita Lozano,/frasi-di/margarita-lozano/
Lu Xun,/frasi-di/zhou-shuren/
John Lubbock,/frasi-di/john-lubbock/
Chiara Lubich,/frasi-di/chiara-lubich/
Saint Luke the Evangelist,/frasi-di/luca/
Max Lucado,/frasi-di/max-lucado/
Lucan,/frasi-di/marco-anneo-lucano/
Carlo Lucarelli,/frasi-di/carlo-lucarelli/
Selvaggia Lucarelli,/frasi-di/selvaggia-lucarelli/
Edward Verrall Lucas,/frasi-di/edward-verrall-lucas/
Frank Lawrence Lucas,/frasi-di/frank-lawrence-lucas/
George Lucas,/frasi-di/george-lucas/
Andrea Lucchetta,/frasi-di/andrea-lucchetta/
Enrico Lucci,/frasi-di/enrico-lucci/
Clare Boothe Luce,/frasi-di/clare-boothe-luce/
Henry Robinson Luce,/frasi-di/henry-robinson-luce/
Enrico Lucherini,/frasi-di/enrico-lucherini/
Daniele Luchetti,/frasi-di/daniele-luchetti/
Lucian,/frasi-di/luciano-di-samosata/
Gaius Lucilius,/frasi-di/gaio-lucilio/
Luca Lucini,/frasi-di/luca-lucini/
William Lucking,/frasi-di/william-lucking/
Charles Luckman,/frasi-di/charles-luckman/
Lucretius,/frasi-di/tito-lucrezio/
Re Ludovico II,/frasi-di/luigi-ii-di-baviera/
Emil Ludwig,/frasi-di/emil-ludwig/
Lya Luft,/frasi-di/lya-luft/
Edmeo Lugaresi,/frasi-di/edmeo-lugaresi/
Béla Lugosi,/frasi-di/bela-lugosi/
Baz Luhrmann,/frasi-di/baz-luhrmann/
King Louis XVI of France,/frasi-di/louis-xvi-of-france/
King Louis XVIII,/frasi-di/luigi-xviii-di-borbone/
Luis de León,/frasi-di/luis-de-leon/
Robert Luketic,/frasi-di/robert-luketic/
Lula,/frasi-di/lula/
Sidney Lumet,/frasi-di/sidney-lumet/
Bigas Luna,/frasi-di/bigas-luna/
Diego Luna,/frasi-di/diego-luna/
Joan Lunden,/frasi-di/joan-lunden/
Dolph Lundgren,/frasi-di/dolph-lundgren/
Gordiano Lupi,/frasi-di/gordiano-lupi/
Rutilio Lupo,/frasi-di/rutilio-lupo/
Luigi Lusi,/frasi-di/luigi-lusi/
Emilio Lussu,/frasi-di/emilio-lussu/
Martin Luther,/frasi-di/martin-lutero/
Daniele Luttazzi,/frasi-di/daniele-luttazzi/
Rosa Luxemburg,/frasi-di/rosa-luxemburg/
Vladimir Luxuria,/frasi-di/vladimir-luxuria/
Mario Luzi,/frasi-di/mario-luzi/
Sir Charles J.C. Lyall,/frasi-di/charles-jc-lyall/
Hubert Lyautey,/frasi-di/hubert-lyautey/
John Lyly,/frasi-di/john-lyly/
John Carroll Lynch,/frasi-di/john-carroll-lynch/
David Lynch,/frasi-di/david-lynch/
Jack Lynch,/frasi-di/jack-lynch/
Jane Lynch,/frasi-di/jane-lynch/
Jonah Lynch,/frasi-di/jonah-lynch/
Peter Lynch,/frasi-di/peter-lynch/
Robert Wilson Lynd,/frasi-di/robert-wilson-lynd/
Adrian Lyne,/frasi-di/adrian-lyne/
Russel Lynes,/frasi-di/russel-lynes/
Jonathan Lynn,/frasi-di/jonathan-lynn/
Vera Lynn,/frasi-di/vera-lynn/
Melanie Lynskey,/frasi-di/melanie-lynskey/
Eswyn Lyster,/frasi-di/eswyn-lyster/
Lord George William Lyttelton,/frasi-di/george-william-lyttelton/
Lord Lytton,/frasi-di/edward-george-bulwer-lytton-of-lytton/
Sonja Lyubomirsky,/frasi-di/sonja-lyubomirsky/
Yo-Yo Ma,/frasi-di/yo-yo-ma/
Sarah J. Maas,/frasi-di/sarah-j-maas/
Hamilton Wright Mabie,/frasi-di/hamilton-wright-mabie/
Moms Mabley,/frasi-di/loretta-mary-aiken/
Pierre Mac Orlan,/frasi-di/pierre-mac-orlan/
Alessia Macari,/frasi-di/alessia-macari/
Macario,/frasi-di/macario/
Douglas Macarthur,/frasi-di/douglas-macarthur/
Emile Rose Macaulay,/frasi-di/emilie-rose-macaulay/
Thomas Macaulay,/frasi-di/thomas-babington-macaulay/
Mino Maccari,/frasi-di/mino-maccari/
Ralph Macchio,/frasi-di/ralph-macchio/
Dwight Macdonald,/frasi-di/dwight-macdonald/
George MacDonald,/frasi-di/george-macdonald/
Kelly Macdonald,/frasi-di/kelly-macdonald/
Kevin Macdonald,/frasi-di/kevin-macdonald/
William Mace,/frasi-di/william-mace/
Norman MacEwen,/frasi-di/norman-macewen/
Matthew Macfadyen,/frasi-di/matthew-macfadyen/
Linda MacFarlane,/frasi-di/linda-macfarlane/
Robert Roy MacGregor,/frasi-di/robert-roy-macgregor/
Ernst Mach,/frasi-di/ernst-mach/
Joaquim Maria Machado de Assis,/frasi-di/joaquim-maria-machado-de-assis/
Antonio Machado y Ruiz,/frasi-di/antonio-machado-y-ruiz/
Niccolò Machiavelli,/frasi-di/niccolo-machiavelli/
Gabriel Macht,/frasi-di/gabriel-macht/
Colin MacInnes,/frasi-di/colin-macinnes/
Charles Mackay,/frasi-di/charles-mackay/
Harvey B. Mackay,/frasi-di/harvey-b-mackay/
Alec Mackenzie,/frasi-di/alec-mackenzie/
Edward Montague Compton Mackenzie,/frasi-di/edward-montague-compton-mackenzie/
Henry Mackenzie,/frasi-di/henry-mackenzie/
Catherine Alice MacKinnon,/frasi-di/catherine-alice-mackinnon/
Rick MacKinnon,/frasi-di/rick-mackinnon/
Sir James Mackintosh,/frasi-di/james-mackintosh/
Kyle MacLachlan,/frasi-di/kyle-maclachlan-1/
Shirley MacLaine,/frasi-di/shirley-maclaine/
Norman Fitzroy Maclean,/frasi-di/norman-maclean/
Archibald MacLeish,/frasi-di/archibald-macleish/
